Date,ID_Joueur,Temps_Jeu,Victoires,Achats_Objets,Satisfaction,Région,Serveur,Latitude,Longitude
2023-01-17,1608,109.0454216040536,3,50,75.8,EU,Stable,-71.12538764101184,-121.93660354135167
2023-01-02,1608,94.78521043479925,2,50,79.0,SA,Hors-Ligne,3.211953112285215,-21.973436450638047
2023-01-02,1608,140.61715351185865,0,500,71.3,AS,Stable,53.620040462542846,90.05226765871123
2023-01-28,1608,106.92630811129092,1,200,70.6,AF,Stable,24.8410139061089,-149.87779091628792
2023-01-22,1608,94.75651457612975,2,0,86.9,OC,Hors-Ligne,38.31005377179986,33.93889802816821
2023-01-23,1608,105.66480447888627,3,0,50.2,EU,Stable,13.201184130506732,18.047701812174296
2023-01-05,1608,118.66180403450996,1,0,97.3,SA,Dégradé,77.04761974256144,99.76457024069754
2023-01-01,1608,160.26540393734564,1,0,85.7,NA,Stable,2.604538599007668,162.9884968488999
2023-01-01,1608,61.97736763621269,2,0,,AS,Stable,11.47306238071991,-4.751224133919493
2023-01-19,1608,120.69241976851262,1,0,71.1,OC,Dégradé,68.25572999023612,-78.51778006605878
2023-01-30,1608,,1,0,98.3,AF,Stable,20.656039590932167,-162.846281321815
2023-01-02,1608,125.80345724975388,3,50,50.0,OC,Hors-Ligne,-11.234309444226255,115.52785696809855
2023-01-21,1608,159.29595508300602,2,0,53.8,EU,Hors-Ligne,-44.35708213254005,-116.14281852337032
2023-01-12,1608,117.76964010724427,0,0,90.2,NA,Stable,83.78927144243082,127.31967903833782
2023-01-26,1608,114.46345673442164,1,0,86.9,NA,Stable,48.783393065628076,41.84650231630178
2023-01-06,1608,137.7698864104003,1,100,63.6,AS,Dégradé,-75.09955571454492,-118.759323935629
2023-01-23,1608,122.9794144485405,3,50,79.7,OC,Stable,-67.44377137488601,-7.575407381709681
2023-01-04,1608,108.28773785158587,4,0,76.6,EU,Stable,-53.035470081735916,48.76348315807027
2023-01-23,1608,135.48432118759138,2,200,76.4,NA,Stable,-47.34656010009914,39.061951532693655
2023-01-11,1608,100.42415120350064,1,0,79.8,OC,Dégradé,26.11440298519325,-173.08588669413157
2023-01-24,1608,101.66468543942018,0,100,99.7,OC,Stable,5.938554342328189,31.87335722634836
2023-01-27,1608,104.16017934703159,1,0,99.4,SA,Stable,-47.55415173032397,147.67337053236162
2023-01-17,1608,160.59207480499222,1,0,99.1,AS,Stable,-63.07219316594832,47.29839676845722
2023-01-06,1129,30.0,1,0,77.4,NA,Dégradé,34.52272700100684,24.63754481429845
2023-01-24,1129,131.86796504288827,1,0,65.9,SA,Stable,-80.53739456245027,92.25224391650198
2023-01-05,1129,121.02815442600667,1,100,78.0,AS,Stable,-50.53622921287604,8.432853209467396
2023-01-20,1129,69.5738862228564,3,50,81.1,SA,Stable,-36.76929016945601,87.3216144150943
2023-01-02,1129,129.29180337408008,0,0,65.6,NA,Stable,-57.36797530411529,-117.45327110413726
2023-01-06,1129,134.27255975494597,2,0,81.6,,Stable,13.335512255772727,151.26540972949942
2023-01-22,1129,137.689176940722,1,0,81.1,SA,Stable,39.081825553658376,-23.40831827314591
2023-01-11,1129,40.445158108651526,2,0,95.2,SA,Stable,-16.673251512734495,-42.26495038767251
2023-01-16,1129,160.99168235563315,1,200,61.9,OC,Stable,-60.00796337399069,88.17506607417226
2023-01-16,1129,,0,0,84.9,AF,Stable,-17.7483153399006,31.23490547660029
2023-01-01,1129,140.5970324025953,0,0,72.5,NA,Stable,-6.140516956481534,-92.80338976906496
2023-01-09,1129,142.23221342046858,0,200,,SA,Stable,68.35564861783192,-82.42228596212358
2023-01-28,1129,93.69908743142122,0,0,65.8,AF,Dégradé,5.684585969152749,49.434137395140084
2023-01-27,1129,139.8137985705465,2,0,52.9,EU,Stable,-79.69775884885028,-39.34878295192405
2023-01-06,1129,108.43520277262925,0,0,66.0,SA,Dégradé,86.0730738252698,-31.780208914917182
2023-01-16,1129,57.85868461985528,1,0,53.5,AS,Stable,-56.025629536011,63.011392703528344
2023-01-29,1129,155.03225776583338,0,0,96.3,EU,Stable,5.107158893561433,42.43359009635924
2023-01-03,1129,96.7486511095128,1,0,55.1,EU,Stable,-28.55308954349217,-119.28103429815334
2023-01-20,1129,94.36519611785837,2,50,90.9,SA,Stable,35.669879783502736,137.2707706525527
2023-01-28,1129,107.90802395889834,1,50,95.3,SA,Stable,-55.65129767986221,-61.806913183643886
2023-01-27,1129,128.16710175982163,1,50,,OC,Stable,2.239788129333533,61.210036704669875
2023-01-04,1129,118.28188767533693,2,100,52.7,NA,Stable,2.556816555039177,152.42898893618678
2023-01-19,1129,136.44200774121512,0,0,79.8,OC,Stable,27.189411952945633,-21.65873350410473
2023-01-26,1129,79.81531900414024,2,0,61.7,AS,Stable,14.766888565462935,-3.0352147284955606
2023-01-03,1129,97.72840888707796,1,50,58.8,NA,Dégradé,-67.33261843154196,63.02253694431528
2023-01-19,1129,116.52008783035399,0,0,78.3,OC,Stable,34.96433251774661,-61.676768191800306
2023-01-20,1129,176.93661877976118,1,0,67.8,OC,Stable,-6.650076589086666,-52.78801706436434
2023-01-07,1129,116.58562384758726,0,0,86.5,SA,Stable,-56.25175607844008,32.90132845909645
2023-01-20,1129,152.55666790984895,2,50,79.6,OC,Dégradé,-17.980245305750998,-66.9258003329511
2023-01-09,1129,121.15665506352953,0,0,91.5,SA,Stable,-23.519665304440167,-67.28335776043741
2023-01-01,1146,105.49024087687295,0,0,52.9,EU,Stable,-10.18368025557345,108.47067577374406
2023-01-08,1146,112.59826727656679,1,0,61.7,NA,Stable,71.03672576592709,-167.86863458723428
2023-01-07,1146,114.94740863913357,1,50,,SA,Stable,66.88215308949239,-170.73170227177903
2023-01-18,1146,,2,0,94.0,AF,Stable,-85.67047135695222,-73.9133118694227
2023-01-08,1146,161.23833802729663,0,0,90.7,AF,Stable,2.351885294963793,68.35460199137307
2023-01-01,1146,130.79042543058964,2,50,84.0,AF,Stable,-76.79433604653468,-69.96657213957964
2023-01-11,1146,155.61233036225266,4,50,78.7,AF,Stable,-83.45668506276701,46.51687562604414
2023-01-28,1146,91.05630787110942,1,0,81.6,OC,Dégradé,-51.97810409117335,-76.94180337844543
2023-01-25,1146,,2,0,60.7,AF,Stable,83.80659522885338,-168.9634462830076
2023-01-25,1146,98.27092397377,1,0,79.8,SA,Dégradé,77.55817266703181,81.84242120459157
2023-01-18,1146,129.43333772624558,0,200,74.7,EU,Stable,38.38717445071569,15.587979570352758
2023-01-23,1146,109.23124844461759,1,0,69.2,AS,Stable,-34.44108268277554,51.9250112482074
2023-01-30,1146,141.89318811102586,0,0,94.4,AS,Dégradé,-51.949503707667695,-116.1771384928031
2023-01-10,1146,92.06994865102675,4,0,91.5,EU,Dégradé,-59.15552052442935,42.2819820871909
2023-01-03,1146,121.29092919963844,0,50,53.8,OC,Stable,-86.14660552883718,111.27496381814973
2023-01-07,1146,140.60573733036767,1,50,99.3,NA,Dégradé,-10.735058736836024,-129.45995526807872
2023-01-28,1146,58.04091674878169,0,0,61.5,NA,Stable,19.128540094838584,-78.1142039091193
2023-01-16,1146,183.64893921990608,1,0,60.8,SA,Stable,16.967693321714947,105.026845121223
2023-01-26,1146,111.50544345360373,0,200,97.2,AS,Dégradé,36.279670427781994,51.758467710281934
2023-01-16,1146,59.24880258971481,2,50,72.2,EU,Stable,1.9176165901901783,-112.2380824468922
2023-01-25,1146,124.74281695730357,0,200,90.3,OC,Dégradé,6.064154815780995,-82.12610966441356
2023-01-20,1146,121.00330403919453,2,100,64.4,EU,Stable,82.68975572988427,145.88476631478687
2023-01-28,1146,117.54316861282521,2,0,93.7,AS,Stable,11.616521526372821,-43.97860587313744
2023-01-17,1146,149.7357333878,1,0,91.6,EU,Dégradé,67.29745368720629,-146.56124035492232
2023-01-02,1146,142.42334914281167,0,50,76.0,EU,Dégradé,-67.58693556795694,58.79987339372218
2023-01-01,1146,128.93628573071535,0,0,85.3,EU,Hors-Ligne,58.734762346958604,-35.42796950447817
2023-01-16,1146,133.50466901839943,2,0,98.2,SA,Stable,33.92493426163752,83.30744855710998
2023-01-30,1146,,0,0,72.6,OC,Stable,-88.95884436129715,-139.41843575684038
2023-01-12,1146,173.26472547720147,0,200,74.7,NA,Hors-Ligne,-52.10943043684807,-69.33360530354159
2023-01-05,1146,75.624119449267,1,0,86.1,OC,Stable,-51.2483809790647,-38.61981260195276
2023-01-05,1468,124.1895502264769,0,0,69.3,AS,Stable,-18.483746232702032,26.8808011683019
2023-01-27,1468,121.95073893566341,0,50,98.1,NA,Stable,-19.50905627394158,-113.39370865284998
2023-01-23,1468,144.3984121819378,1,100,52.0,AF,Stable,-27.135187773576995,-64.12678639863253
2023-01-09,1468,94.68438367725302,1,200,70.2,SA,Stable,-11.781523752261378,95.70663528197167
2023-01-09,1468,67.68982192810392,0,0,85.7,NA,Stable,58.86908838385142,-112.05154450753253
2023-01-03,1468,124.7046904829458,1,0,71.5,NA,Stable,-80.90728590864808,-43.1987902065369
2023-01-19,1468,128.43691476655812,1,0,63.0,NA,Dégradé,62.526576178969464,-39.04906158713109
2023-01-16,1468,164.68798228342948,2,200,70.7,EU,Stable,75.33680222767987,-105.20086421547904
2023-01-16,1468,81.88913861024741,0,0,94.1,AS,Stable,-60.027290237636464,134.14428955409562
2023-01-03,1468,154.6408130015016,1,50,77.4,AF,Stable,-24.091649324049826,5.361989142144466
2023-01-20,1468,,1,0,66.8,SA,Dégradé,27.204285312554504,-41.01834942929412
2023-01-24,1468,108.66705337432569,1,0,83.6,AF,Stable,86.14273251793361,100.10203771397948
2023-01-22,1468,,0,0,80.6,AS,Stable,65.91067677421799,-166.77238085509217
2023-01-24,1468,107.79076900879886,0,100,78.0,EU,Stable,43.367226571571905,179.35881805294872
2023-01-01,1468,120.42014902114143,2,500,69.6,SA,Dégradé,79.08663761138942,165.94695043717132
2023-01-24,1468,136.91363625020745,1,100,53.6,AF,Stable,86.82976017030055,-148.4615401834857
2023-01-20,1468,102.25815810485858,1,0,81.0,EU,Stable,71.66328651736976,139.7330269423187
2023-01-11,1468,166.65595602442028,3,50,71.0,SA,Stable,-56.45947116172417,-68.15464062762376
2023-01-17,1468,86.56403054975814,1,100,71.4,SA,Dégradé,38.497187546323744,-142.37149110636602
2023-01-08,1468,67.82384543481601,1,0,61.7,OC,Dégradé,-18.13199112022886,25.26439677581996
2023-01-04,1468,153.2013127286195,0,500,,EU,Stable,57.12541123135452,132.6674217753162
2023-01-06,1468,51.761369063814016,3,0,89.4,AS,Stable,-80.00526257873918,-122.51870238066104
2023-01-08,1468,113.87610693381852,1,500,74.0,AF,Dégradé,59.22700356523757,169.27230524142198
2023-01-20,1468,213.53043387624143,1,50,55.5,EU,Hors-Ligne,-36.998194715329355,-75.11583451184052
2023-01-30,1468,119.63869341120206,1,0,,AF,Stable,48.72571000494156,25.02833300566965
2023-01-03,1468,86.37697047911252,2,0,61.2,EU,Stable,-59.72194753867849,59.50670184766864
2023-01-16,1468,118.27807608639618,2,0,74.4,EU,Hors-Ligne,-81.21623297629313,-53.74411109848418
2023-01-30,1468,118.475976341414,0,0,80.9,OC,Stable,27.00756000101319,136.0572087326296
2023-01-25,1468,124.8194982105935,1,0,57.2,OC,Stable,-10.057193663801769,177.27142172840877
2023-01-03,1468,139.8678894647886,1,50,71.7,,Stable,62.42447858408883,-32.97684198697266
2023-01-25,1839,88.82666494896782,0,0,53.6,OC,Stable,74.31866580541302,-127.74759767023654
2023-01-29,1839,170.6264416571038,2,0,51.9,EU,Hors-Ligne,-16.895642519847357,138.4340093613426
2023-01-18,1839,127.35342853117854,0,500,93.2,AS,Stable,21.0216352619246,9.339868268485048
2023-01-14,1839,141.80382139205412,1,0,82.9,NA,Stable,-39.67236424149665,86.45646054626553
2023-01-18,1839,101.15551800733073,1,100,89.1,EU,Stable,-43.34869844030478,-51.04087304910061
2023-01-02,1839,158.591464109866,1,0,59.1,AF,Dégradé,64.63241364594478,-139.20313057142113
2023-01-22,1839,112.28842773560805,1,100,66.1,AS,Stable,-63.817350808696105,129.3410129248117
2023-01-03,1839,128.32657540480596,4,0,72.2,NA,Stable,-9.880869208063203,-6.0959863237434035
2023-01-16,1839,92.00681768438672,1,50,82.9,NA,Stable,-8.269083616443027,-140.7368875744846
2023-01-29,1839,90.0920512079362,0,50,76.7,OC,Stable,15.195151021627666,-112.55103191589818
2023-01-09,1839,140.64615919358647,1,200,77.6,NA,Stable,23.6153082790683,86.95012374800854
2023-01-04,1839,,0,0,57.8,AF,Stable,-12.141345950869948,135.29608449937155
2023-01-01,1839,94.38530737486869,0,0,,AF,Stable,-10.490323822233478,-80.21588392141915
2023-01-04,1839,100.70449973918909,0,100,91.2,AS,Dégradé,21.888922032325823,-79.05975675137574
2023-01-01,1839,140.96859215152264,0,0,75.5,OC,Stable,36.418836803507844,-143.39075184439395
2023-01-14,1839,101.12886416389168,1,0,60.0,EU,Stable,52.8325539773808,-29.20713747378997
2023-01-21,1839,116.47035205193508,1,0,70.7,EU,Stable,33.10553186879865,140.9108279971415
2023-01-16,1839,120.4508325086129,0,0,87.7,OC,Stable,-88.64362894692276,-120.83787829648632
2023-01-20,1839,62.47953341969103,2,0,56.7,,Stable,-48.38622128056635,100.49792075748553
2023-01-24,1839,75.86620783879445,0,0,79.0,NA,Stable,-65.70276328931183,-101.1972628977421
2023-01-08,1839,130.08833667742687,3,0,98.3,NA,Stable,56.10352057273232,-107.05874509762675
2023-01-07,1839,97.88911916541909,1,0,69.0,,Stable,-3.427837067670083,-174.61987862806245
2023-01-03,1839,151.70174733841256,0,0,52.2,OC,Stable,-20.997128944088033,61.10275059946656
2023-01-17,1839,149.00421312751632,4,50,81.7,EU,Stable,44.9906110415092,-40.723581595865795
2023-01-01,1839,141.5750599906631,1,200,52.4,AS,Stable,-76.23396428420126,170.55010262141542
2023-01-16,1839,,1,0,59.6,EU,Stable,36.671837515476895,-161.4010085298876
2023-01-12,1839,117.5073201677045,0,100,52.4,EU,Stable,4.033229594037948,-156.26252513893263
2023-01-27,1839,139.46645777711518,2,200,58.5,AS,Stable,-13.919451913096182,-77.59670197459648
2023-01-19,1839,102.46797070211906,1,50,92.7,EU,Stable,28.822230513449853,13.598899518253347
2023-01-22,1839,193.5710973860617,0,500,86.7,OC,Dégradé,-86.21506160017417,89.43532832634662
2023-01-23,1523,179.5090095730806,0,0,67.1,AF,Stable,-71.5222319309257,-70.9128937500937
2023-01-22,1523,120.35641303553376,2,100,94.9,OC,Stable,-18.386168878466137,-59.92334453196996
2023-01-14,1523,131.59758689715576,0,50,83.3,AS,Stable,-73.244128099415,78.96388129878841
2023-01-30,1523,160.77892798094416,0,0,72.4,EU,Stable,-3.092788037727587,-46.878279661039045
2023-01-06,1523,115.58581485557679,1,50,53.4,EU,Stable,17.133474879946164,54.92142244154823
2023-01-06,1523,100.30127787600885,2,0,86.5,NA,Stable,26.020580749203504,-66.88942913773526
2023-01-13,1523,146.2196925302065,0,0,68.8,SA,Stable,-47.3879510616307,176.99303270240677
2023-01-19,1523,,0,0,65.1,,Stable,47.5584301321218,149.9902773122846
2023-01-22,1523,125.4898334893578,2,50,64.4,AF,Stable,-73.59392135161185,31.197516941493234
2023-01-08,1523,94.97185970796104,0,50,50.4,EU,Stable,77.17149843682068,165.93330562789635
2023-01-27,1523,68.46983554909811,1,0,87.1,AS,Stable,-65.45970136937478,22.243205073753785
2023-01-27,1523,127.08427229637303,4,0,57.3,NA,Stable,-11.846742344709426,126.41257191583276
2023-01-02,1523,147.14886124482598,2,0,76.0,AS,Stable,-83.06765830254446,162.9444810064772
2023-01-21,1523,113.22579752771874,0,0,50.8,OC,Stable,-2.8858583967652294,171.30320131315062
2023-01-30,1523,163.092885586766,1,100,81.4,EU,Stable,76.78092878474843,169.8777852174763
2023-01-01,1523,98.88251023753367,0,100,68.5,NA,Stable,-51.3928193549414,134.28612513815364
2023-01-28,1523,88.3588663510224,3,50,81.5,,Stable,73.13574331040078,-37.824556751974114
2023-01-15,1523,117.98309078411606,4,500,54.5,SA,Stable,0.7648729277517106,177.15236562089132
2023-01-01,1523,117.52222273946128,0,100,63.3,,Dégradé,-70.56969402473939,100.63174530305906
2023-01-05,1523,143.09906194005669,1,0,55.5,AS,Stable,48.907400683456615,126.46051347742474
2023-01-28,1523,96.75111527808046,2,0,82.3,EU,Stable,-11.301759300554068,107.81544542034442
2023-01-29,1523,161.04282710444693,0,0,55.4,SA,Stable,-3.7067351912718323,26.260242166169405
2023-01-16,1523,179.0075088752476,0,0,80.9,NA,Stable,20.341906767813597,14.829844432493559
2023-01-19,1523,118.82567919094974,0,50,56.7,,Stable,59.32949441131842,-30.95599176910349
2023-01-04,1523,157.49131260552957,1,0,97.2,AF,Dégradé,-16.203641663296793,-134.89372645148634
2023-01-03,1523,88.3050878812422,2,100,70.8,NA,Dégradé,45.354430116823096,46.58725330102831
2023-01-17,1523,152.25664623545748,3,0,56.3,NA,Stable,-61.04370972749236,-64.26615095166792
2023-01-17,1523,151.41829225678387,0,50,52.1,NA,Stable,-81.36565254001493,-110.89968878096441
2023-01-12,1523,145.90311840569638,0,0,66.5,AF,Stable,-81.4982798013686,-85.74316910126268
2023-01-28,1523,119.53310733389118,1,0,94.6,SA,Stable,-82.45174738995593,-40.611036075536504
2023-01-30,1892,31.372531762739058,2,50,57.2,AS,Stable,4.7156033255424035,-177.1834148440979
2023-01-29,1892,100.74818569043612,1,100,89.5,,Stable,-19.759443535004607,-54.292977256258
2023-01-14,1892,101.22251946946194,1,100,70.9,,Stable,51.45257197959836,49.444280604136225
2023-01-21,1892,90.65235185818568,1,50,90.1,AS,Stable,-89.44174117146629,-107.86457416600346
2023-01-06,1892,123.66729013641199,0,0,93.7,OC,Stable,30.840838643883515,-103.49254971346956
2023-01-03,1892,107.43109663436296,1,0,99.9,NA,Dégradé,-22.653317840603677,-123.42864851330418
2023-01-28,1892,95.26163970704934,4,100,53.4,AF,Stable,-5.275900951337121,-94.12105454636021
2023-01-09,1892,88.23599555256541,0,0,89.8,,Stable,-65.70436281709759,-170.51262393402192
2023-01-05,1892,98.53461043544314,1,50,53.5,NA,Stable,47.87969148806724,172.24995069808625
2023-01-24,1892,153.64497635549785,0,0,65.7,OC,Stable,66.58644261888358,-155.33194555989996
2023-01-29,1892,100.16924836117518,1,0,82.3,NA,Stable,-83.64797919579452,82.17065215271009
2023-01-17,1892,104.55183880700183,1,0,72.4,AS,Hors-Ligne,-29.153286852643376,-82.8742678925465
2023-01-14,1892,106.29907154930261,1,200,78.3,AS,Stable,-15.123061040390155,-1.0452239256622136
2023-01-21,1892,130.1698054142826,2,100,98.3,AF,Stable,64.10595270590869,-60.48322640231481
2023-01-03,1892,133.687484655856,1,100,90.9,AS,Stable,53.135812208472686,169.43617169992552
2023-01-28,1892,30.0,1,0,68.2,EU,Stable,8.754940334524917,-50.877194174546446
2023-01-01,1892,150.64905641482824,0,0,80.0,AF,Stable,-57.591151008398654,-18.796439551818537
2023-01-20,1892,,2,500,52.4,,Stable,9.728113462779547,175.92768977674336
2023-01-29,1892,88.49440387914991,0,0,72.6,NA,Stable,-10.644024644266239,-144.30267783614676
2023-01-21,1892,,2,0,80.4,AS,Stable,72.56499175631774,-73.56672141933903
2023-01-23,1892,106.49239836665186,0,0,85.7,OC,Stable,-41.785132652888414,-41.248208867872364
2023-01-01,1892,,0,0,95.1,EU,Stable,53.166358508416494,-18.10410055079322
2023-01-03,1892,126.7178062183982,0,0,64.2,AF,Stable,11.744932463596271,164.64941282170787
2023-01-18,1892,61.60424140923407,4,100,95.1,EU,Stable,-84.00847818076667,-42.556250847482886
2023-01-25,1892,86.46217175889781,1,500,83.1,AF,Stable,-44.969403197360776,-78.64474331123107
2023-01-10,1892,166.17591600524722,0,0,53.9,AS,Dégradé,-66.48972935172668,-66.86190294489938
2023-01-22,1892,92.15340097955946,0,0,69.0,SA,Stable,-5.695539083111086,-134.52926234466256
2023-01-26,1892,157.30284834308776,1,50,73.8,AS,Stable,52.614143894450905,-129.33406241559152
2023-01-03,1892,130.6601458677041,0,0,,AF,Stable,15.643052815410414,-92.84705451585165
2023-01-08,1892,65.72196856235226,1,500,55.8,SA,Stable,-31.187887902721364,-118.05951141275963
2023-01-14,1751,139.0598758564862,0,0,77.6,AS,Stable,40.82215153716024,-58.433259049821345
2023-01-24,1751,116.4699809342144,1,0,56.6,NA,Stable,21.617511706368887,-129.54211246435844
2023-01-18,1751,106.33598831250778,0,50,95.8,OC,Stable,-77.48535688102864,23.621498117256863
2023-01-15,1751,127.34871279516011,1,50,93.3,AF,Dégradé,-70.55043543174746,162.23440804200516
2023-01-22,1751,134.23900456700378,1,0,73.8,AF,Stable,-71.7686742299139,-0.684167185579696
2023-01-23,1751,141.2277546592386,0,0,53.4,SA,Stable,-32.598307228468755,-19.255958189099033
2023-01-02,1751,155.34758542644008,1,0,77.6,SA,Stable,14.215753772324504,-113.12884710987544
